date,ticker,open,high,low,close,volume
2026-05-22,TCB,32400.0,32400.0,31650.0,32200.0,7157000
2026-05-25,TCB,32050.0,32800.0,32050.0,32550.0,6800800
2026-05-26,TCB,32500.0,33000.0,32450.0,32900.0,5439700
2026-05-27,TCB,33100.0,33700.0,32900.0,33650.0,16305800
2026-05-28,TCB,33600.0,33600.0,32600.0,32600.0,8065900
2026-05-29,TCB,32650.0,33050.0,32650.0,32750.0,6878700
2026-06-01,TCB,32850.0,32950.0,32350.0,32350.0,5957400
2026-06-02,TCB,32350.0,32400.0,31900.0,31900.0,8472100
2026-06-03,TCB,31900.0,32000.0,31450.0,31550.0,11052800
2026-06-04,TCB,31650.0,31900.0,31450.0,31450.0,6761500
2026-06-05,TCB,31500.0,32000.0,31500.0,31700.0,5839000
2026-06-08,TCB,31500.0,31600.0,30850.0,30850.0,9610500
2026-06-09,TCB,30900.0,31200.0,30800.0,30900.0,9572400
2026-06-10,TCB,31050.0,31250.0,30900.0,30950.0,4691800
